gameId,playId,x,y,hangTime,frameId,playDirection
2018123003,1337,100.76,10.22,4.89,81,right
2018123003,1560,45.91,22.62,4.53,79,left
2018123003,1958,37.47,37.87,4.66,79,left
2018123003,2065,81.1,20.03,4.2,74,right
2018123003,2252,83.76,44.54,4.84,81,right
2018123003,2462,17.17,15.34,4.45,77,left
2018123003,2679,85.64,17.46,4.98,82,right
2018123003,2867,19.0,18.24,4.22,74,left
2018123003,3020,45.12,40.89,4.68,80,left
2018123003,3377,35.55,37.67,4.7,80,left
2018123003,3512,98.98,43.97,4.16,73,right
2018123004,465,97.92,9.9,4.57,76,right
2018123004,2174,68.58,18.58,4.37,77,right
2018123004,2495,104.8,27.06,4.52,78,right
2018123004,2862,102.07,11.86,4.37,76,right
2018123004,3314,17.43,48.01,4.27,75,left
2018123005,120,81.11,11.64,3.71,71,right
2018123005,419,78.82,27.51,4.92,82,right
2018123005,541,30.58,34.9,3.71,73,left
2018123005,639,97.39,17.0,5.35,85,right
2018123005,895,98.01,36.9,4.57,79,right
2018123005,993,43.4,40.49,4.65,78,left
2018123005,1649,20.62,26.46,4.84,81,left
2018123005,1737,73.26,47.4,4.89,82,right
2018123005,2386,101.85,43.64,4.74,79,right
2018123006,217,91.57,6.71,3.35,68,right
2018123006,303,43.65,20.4,4.13,77,left
2018123006,2025,40.71,33.04,4.26,78,left
2018123006,2157,70.84,49.86,3.83,71,right
2018123006,2774,96.18,50.03,3.98,75,right
2018123006,3725,98.68,10.6,4.1,74,right
2018123006,3832,60.49,48.83,3.93,74,left
2018123007,586,98.6,11.5,4.12,73,right
2018123007,1894,52.04,39.76,4.87,81,left
2018123007,2290,86.86,23.69,4.64,80,right
2018123007,2468,71.66,6.35,4.06,73,right
2018123007,2554,35.98,8.71,4.58,78,left
2018123007,2646,85.56,-0.06,4.58,69,right
2018123007,3882,94.54,41.62,4.41,78,right
2018123008,394,95.78,14.25,4.24,74,right
2018123008,951,73.85,5.54,4.34,77,right
2018123008,1518,68.78,9.17,3.3,66,right
2018123008,2319,46.16,7.49,4.55,81,left
2018123008,3154,91.45,33.93,4.61,79,right
2018123009,290,99.85,12.56,4.75,80,right
2018123009,390,30.66,12.05,4.46,77,left
2018123009,483,74.55,28.43,4.92,82,right
2018123009,756,19.0,15.4,4.22,74,left
2018123009,1176,26.95,27.97,4.29,74,left
2018123009,1968,65.36,36.84,4.2,73,right
2018123009,2071,27.39,7.44,4.31,75,left
2018123009,2252,69.1,24.73,3.43,67,right
2018123009,2354,24.33,20.34,4.5,77,left
2018123009,2477,86.68,37.19,4.67,78,right
2018123009,2752,87.76,22.87,4.26,76,right
2018123010,125,18.85,16.62,4.79,78,left
2018123010,359,104.43,50.2,4.36,76,right
2018123010,823,87.91,15.56,4.81,84,right
2018123010,1005,97.27,24.14,4.31,78,right
2018123010,1091,49.58,44.2,3.6,69,left
2018123010,1497,20.31,36.34,4.8,82,left
2018123010,1621,89.79,5.1,4.64,78,right
2018123010,1761,15.96,31.64,4.83,81,left
2018123010,3345,84.67,51.49,4.66,81,right
2018123011,643,20.52,53.57,4.57,78,left
2018123011,1277,94.68,8.34,4.1,74,right
2018123011,1435,31.47,3.43,4.22,76,left
2018123011,1664,98.19,45.94,4.4,75,right
2018123011,2663,94.5,41.21,4.35,77,right
2018123011,2749,48.51,3.21,3.6,69,left
2018123011,2834,101.58,19.27,4.42,78,right
2018123011,3068,46.01,40.77,3.64,71,left
2018123011,3368,101.98,51.57,3.99,73,right
2018123012,422,26.39,15.31,4.68,81,left
2018123012,516,72.59,27.04,4.05,73,right
2018123012,608,29.45,39.61,3.91,73,left
2018123012,1090,97.11,11.01,4.41,64,right
2018123012,2104,100.38,44.66,4.23,75,right
2018123012,2211,58.68,24.85,3.68,71,left
2018123012,2855,89.07,23.97,4.89,83,right
2018123012,2939,46.09,32.45,3.51,67,left
2018123013,342,108.5,46.74,4.35,78,right
2018123013,502,12.64,35.69,4.6,79,left
2018123013,585,88.01,44.4,4.57,79,right
2018123013,920,106.23,49.67,4.54,78,right
2018123013,1003,42.33,27.41,4.1,74,left
2018123013,1221,20.97,9.36,4.37,76,left
2018123013,1360,105.57,37.95,4.64,82,right
2018123013,2461,99.25,20.95,4.14,74,right
2018123013,2717,23.63,46.99,4.11,75,left
2018123013,3144,16.54,35.95,4.87,82,left
2018123013,3260,69.48,28.03,4.02,74,right
2018123014,883,36.45,-0.67,4.48,74,left
2018123014,1328,101.67,32.54,3.33,66,right
2018123014,1602,37.32,27.91,3.34,58,left
2018123015,127,90.69,23.34,4.36,77,right
2018123015,592,44.99,24.5,4.1,72,left
2018123015,1397,23.31,40.9,4.47,77,left
2018123015,1505,27.35,29.64,2.79,59,right
2018123015,1714,73.79,5.8,4.36,73,right
2018123015,1958,76.02,32.99,3.9,70,right
2018123015,2277,42.83,33.84,3.04,62,left
2018123015,2395,86.73,47.92,4.75,80,right
2018123015,2489,35.86,37.39,4.4,75,left
2018123015,2651,96.78,32.03,4.78,80,right
2018123015,3109,106.71,22.56,4.11,75,right
2018123015,3444,111.2,30.31,4.88,79,right
2019090500,125,76.6,36.98,4.81,82,right
2019090500,327,22.03,11.14,4.33,78,left
2019090500,443,56.82,26.12,4.1,73,right
2019090500,744,102.09,42.8,4.89,81,right
2019090500,1023,84.03,47.32,4.58,81,right
2019090500,1350,104.62,39.99,4.43,79,right
2019090500,1588,38.98,35.5,4.03,73,left
2019090500,1797,73.76,31.5,4.69,82,right
2019090500,2004,24.24,31.59,4.82,82,left
2019090500,2151,75.8,46.51,4.21,76,right
2019090500,2356,75.65,38.53,4.53,82,right
2019090500,2625,19.29,37.71,3.99,73,left
2019090500,2731,65.6,47.95,3.69,71,right
2019090500,2851,28.36,0.35,4.54,79,left
2019090500,3299,96.15,43.43,4.21,77,right
2019090500,3624,21.69,35.82,4.88,82,left
2019090500,4468,97.19,40.64,4.63,81,right
2019090800,426,40.89,-0.25,4.15,65,left
2019090800,513,109.4,33.01,4.31,74,right
2019090800,595,25.13,22.85,4.73,80,left
2019090800,1351,14.19,27.67,4.37,75,left
2019090800,1571,91.26,25.27,4.8,80,right
2019090800,3872,75.05,38.29,4.0,70,right
2019090801,691,70.35,22.1,4.27,76,left
2019090801,821,101.79,46.25,4.09,75,right
2019090801,969,96.93,48.71,5.09,84,right
2019090801,1479,94.9,14.77,4.75,81,right
2019090801,1662,21.13,8.53,4.41,78,left
2019090801,1765,82.6,11.8,5.17,85,right
2019090801,1876,26.3,8.25,4.03,76,left
2019090801,2083,23.15,10.28,4.6,80,left
2019090801,2669,15.67,34.74,4.48,77,left
2019090801,2791,8.75,30.23,4.36,16,right
2019090801,4117,40.7,1.01,3.5,70,left
2019090802,2761,75.76,6.12,4.75,80,right
2019090802,3413,96.04,6.24,4.25,73,right
2019090803,617,20.52,11.67,5.22,83,left
2019090803,859,15.08,22.97,4.44,78,left
2019090803,1409,20.95,33.93,4.56,80,left
2019090803,1675,76.84,14.4,3.33,68,right
2019090803,2396,94.99,33.19,4.88,82,right
2019090803,2906,94.54,17.91,4.99,82,right
2019090803,3581,47.93,8.39,3.25,66,left
2019090804,1039,28.13,41.96,4.69,79,left
2019090804,1861,100.22,39.25,4.22,77,right
2019090804,1994,45.04,37.51,4.37,76,left
2019090804,2266,99.14,40.14,4.25,75,right
2019090804,2986,35.89,30.21,5.25,86,left
2019090804,3085,27.96,28.5,4.5,76,left
2019090804,3513,24.39,30.76,4.82,80,left
2019090805,326,96.41,53.44,4.38,77,right
2019090805,666,14.94,42.53,4.59,79,left
2019090805,1006,86.27,12.76,4.76,82,right
2019090805,1159,97.26,37.56,4.84,81,right
2019090805,1436,14.92,29.85,4.22,75,left
2019090805,1802,28.3,5.07,4.17,76,left
2019090805,2441,103.43,40.9,4.53,80,right
2019090805,3298,26.55,41.87,4.27,75,left
2019090805,3724,30.4,34.8,4.45,77,left
2019090805,4435,109.8,24.27,4.45,72,right
2019090806,380,90.33,19.73,4.73,78,right
2019090806,1259,24.74,7.36,4.21,74,left
2019090806,1377,84.06,36.93,4.77,79,right
2019090806,1667,91.22,53.36,4.59,74,right
2019090806,1767,39.42,12.12,4.14,71,left
2019090806,2533,79.04,18.2,3.67,69,right
2019090806,2742,93.93,27.52,4.61,78,right
2019090806,3191,29.43,19.23,4.87,79,left
2019090807,122,85.77,16.77,3.42,68,right
2019090807,269,42.87,4.31,4.59,79,left
2019090807,1293,45.45,27.19,2.8,61,right
2019090807,2330,99.51,37.0,4.29,77,right
2019090807,2477,38.76,11.39,4.9,82,left
2019090808,273,15.38,9.8,4.95,83,left
2019090808,360,81.33,20.99,4.84,80,right
2019090808,835,75.4,28.34,3.75,69,right
2019090808,1041,20.68,33.24,4.39,71,left
2019090808,1165,57.59,34.79,4.43,78,right
2019090808,1722,86.52,35.94,4.1,73,right
2019090808,2435,87.84,6.99,5.1,83,right
2019090808,2703,85.48,28.81,4.14,74,right
2019090808,3690,34.7,16.6,4.12,73,left
2019090808,3854,102.66,5.49,4.56,79,right
2019090808,4110,34.34,33.05,4.11,73,left
2019090809,314,79.02,12.87,4.45,75,right
2019090809,450,12.0,41.26,4.14,72,left
2019090809,739,105.31,39.98,4.71,81,right
2019090809,1146,58.65,1.48,4.07,73,left
2019090809,1386,20.99,43.52,4.25,76,left
2019090809,1948,21.93,43.08,4.33,86,left
2019090809,2353,95.75,35.39,3.87,71,right
2019090809,2503,40.4,27.7,4.01,74,left
2019090809,2651,86.64,40.8,4.97,79,right
2019090809,2763,39.74,25.03,3.57,67,left
2019090809,3881,34.46,25.2,3.99,73,left
2019090809,4466,50.72,16.71,2.88,61,left
2019090809,4964,19.65,23.39,4.72,80,left
2019090809,5729,15.22,28.92,4.54,77,left
2019090810,190,18.12,40.25,4.53,80,left
2019090810,924,103.21,33.79,4.58,80,right
2019090810,1387,24.55,53.34,4.75,79,left
2019090810,3258,28.75,43.41,4.92,85,left
2019090810,3410,99.79,10.55,4.44,79,right
2019090810,3702,86.1,49.31,4.79,83,right
2019090810,4024,74.67,17.94,4.84,81,right
2019090811,130,40.45,33.67,3.16,65,right
2019090811,3440,52.82,48.95,4.73,78,right
2019090812,200,21.93,52.78,4.9,80,left
2019090812,382,92.67,39.97,3.66,69,right
2019090812,772,89.07,38.93,4.59,79,right
2019090812,1224,31.44,30.46,3.89,72,left
2019090812,1314,77.71,52.57,4.84,83,right
2019090812,1429,29.89,9.63,3.56,69,left
2019090812,2760,19.71,28.15,4.75,81,left
2019090812,3898,54.76,1.49,4.7,80,left
2019090900,220,89.7,11.12,4.39,76,right
2019090900,512,73.73,18.33,3.23,66,right
2019090900,3488,35.92,22.21,4.12,74,left
2019090900,3622,106.25,0.43,4.61,81,right
2019090900,3818,22.57,20.26,4.39,74,left
2019090901,407,98.83,2.66,4.16,75,right
2019090901,633,9.54,10.38,4.7,76,left
2019090901,2297,79.19,5.39,3.58,70,right
2019090901,2770,100.18,46.63,4.3,77,right
2019090901,2884,59.55,37.41,4.01,74,right
2019091200,154,23.47,17.41,4.62,78,left
2019091200,880,36.74,27.99,3.92,72,left
2019091200,1132,32.32,31.31,4.52,78,left
2019091200,1283,86.76,30.41,4.43,77,right
2019091200,1583,101.43,38.6,4.81,82,right
2019091200,1691,40.79,16.43,4.24,75,left
2019091200,2356,64.35,34.05,4.35,74,left
2019091200,3185,20.3,47.11,4.13,74,left
2019091200,3509,83.31,41.49,4.74,80,right
2019091200,3598,34.96,14.73,4.45,77,left
2019091500,165,104.01,23.91,4.22,75,right
2019091500,479,73.9,47.38,4.58,75,right
2019091500,1868,31.82,45.78,4.25,76,left
2019091500,2053,91.5,46.14,4.24,76,right
2019091500,2293,82.0,46.25,4.44,78,right
2019091500,3720,90.51,40.74,4.14,72,right
2019091500,3931,19.57,43.36,4.48,78,left
2019091500,4082,70.59,37.44,4.33,74,right
2019091501,149,60.81,15.97,4.12,77,right
2019091501,985,35.47,45.54,4.66,82,left
2019091501,1841,105.98,46.2,3.75,72,right
2019091501,2878,78.66,36.77,4.83,83,right
2019091501,3201,91.24,44.74,4.25,76,right
2019091501,3511,47.85,7.1,4.61,79,left
2019091501,4182,86.8,-0.5,4.33,76,right
2019091502,125,28.45,15.98,4.2,76,left
2019091502,214,70.73,45.59,3.6,70,right
2019091502,779,35.17,15.83,4.46,78,left
2019091502,1171,81.83,44.72,4.35,76,right
2019091502,1576,98.78,41.43,4.47,78,right
2019091502,1826,13.62,22.86,4.58,78,left
2019091502,2753,63.34,29.58,3.61,70,right
2019091503,1208,40.05,32.78,4.43,76,left
2019091503,1296,89.67,49.23,4.9,83,right
2019091503,1382,33.34,43.93,4.43,77,left
2019091503,1559,78.33,43.95,4.49,78,right
2019091503,2182,73.33,53.43,4.56,74,right
2019091503,2852,96.04,8.56,4.7,80,right
2019091503,3133,16.68,17.97,4.61,78,left
2019091503,3281,41.94,30.24,4.08,74,left
2019091503,3489,88.04,35.13,4.52,78,right
2019091503,3619,35.77,34.59,5.13,86,left
2019091503,3937,33.81,11.91,4.89,82,left
2019091503,4021,89.18,26.36,4.45,77,right
2019091503,4302,11.69,34.58,5.52,86,left
2019091504,165,86.38,14.11,4.05,74,right
2019091504,268,37.56,39.84,4.75,80,left
2019091504,351,81.66,42.39,4.13,76,right
2019091504,937,19.24,41.61,4.11,74,left
2019091504,1046,94.04,1.59,4.71,81,right
2019091504,1143,43.57,8.09,5.31,86,left
2019091504,1235,77.44,19.91,4.66,79,right
2019091504,2051,34.66,28.18,3.45,66,left
2019091504,2188,86.97,7.62,4.82,82,right
2019091504,2330,41.9,42.38,3.66,69,left
2019091504,2745,79.68,23.76,3.85,73,right
2019091504,3444,79.35,15.18,4.12,74,right
2019091505,115,70.14,36.09,4.09,75,right
2019091505,610,93.63,44.47,3.78,69,right
2019091505,762,93.07,45.4,5.2,87,right
2019091505,853,40.09,14.15,5.38,89,left
2019091505,1156,48.33,-0.45,3.43,54,left
2019091505,1581,25.3,34.66,5.22,87,left
2019091505,1758,25.36,3.13,4.49,79,left
2019091505,2211,80.24,5.48,5.2,85,right
2019091505,2672,80.56,32.84,4.47,78,right
2019091505,2884,96.72,47.75,4.53,82,right
2019091506,257,84.13,53.67,5.07,80,right
2019091506,363,36.95,48.29,4.58,79,left
2019091506,729,34.62,43.88,4.8,82,left
2019091506,1174,102.86,31.81,4.67,80,right
2019091506,1972,18.12,42.54,5.14,84,left
2019091506,2198,83.98,47.03,4.81,82,right
2019091506,2512,24.79,37.87,4.35,78,left
2019091506,2675,84.39,28.27,4.99,82,right
2019091506,2779,35.61,53.39,4.62,81,left
2019091506,2885,85.33,53.34,5.09,83,right
2019091506,3934,23.27,52.96,4.17,69,left
2019091506,4227,51.32,51.87,4.83,78,left
2019091507,115,37.0,11.55,4.25,75,left
2019091507,230,106.28,16.32,4.36,75,right
2019091507,315,40.9,43.14,3.31,67,left
2019091507,786,26.63,12.36,4.66,79,left
2019091507,1571,78.55,14.92,4.21,76,right
2019091507,1666,27.51,13.92,3.96,71,left
2019091507,2446,30.91,52.52,4.68,78,left
2019091507,3875,14.17,20.97,4.97,83,left
2019091508,128,94.57,18.28,3.88,75,right
2019091508,469,102.53,8.61,4.31,78,right
2019091508,610,29.17,28.41,5.02,86,left
2019091508,1519,55.76,-0.26,4.22,73,left
2019091508,1773,20.3,10.33,4.24,77,left
2019091508,2106,65.21,42.67,4.36,73,right
2019091508,2796,92.34,53.45,4.39,70,right
2019091508,3187,13.01,35.23,4.95,85,left
2019091508,3280,88.05,49.08,3.76,76,right
2019091508,3524,83.56,21.79,3.58,70,right
2019091508,3818,41.09,-0.26,4.52,70,left
2019091509,197,102.25,12.03,4.76,80,right
2019091509,289,46.61,39.36,4.64,80,left
2019091509,438,99.99,14.06,4.45,77,right
2019091509,1070,83.44,42.14,4.31,76,right
2019091509,1302,16.63,10.47,4.65,79,left
2019091509,1630,32.36,49.6,4.61,79,left
2019091510,501,83.72,8.35,4.54,78,right
2019091510,873,81.09,25.56,3.22,64,right
2019091510,963,30.72,13.92,3.11,63,left
2019091510,1323,106.63,40.39,4.89,81,right
2019091510,1939,98.69,25.58,4.38,77,right
2019091510,2319,58.6,32.4,3.21,66,right
2019091510,2774,24.1,36.08,4.66,81,left
2019091510,3124,48.96,48.28,3.67,69,left
2019091510,3629,28.42,18.55,4.21,76,left
2019091510,3724,87.26,30.87,4.81,82,right
2019091510,3976,31.22,6.45,4.69,80,left
2019091511,365,35.24,20.51,4.52,77,left
2019091511,2498,110.2,47.41,4.56,76,right
2019091511,3161,85.19,51.35,4.26,76,right
2019091511,3737,87.41,25.47,4.42,79,right
2019091512,552,101.87,5.37,4.02,73,right
2019091512,744,55.42,28.7,4.79,80,left
2019091512,1025,105.41,12.29,4.69,78,right
2019091512,1175,68.97,22.77,3.53,67,right
2019091512,2271,39.76,1.62,3.65,69,left
2019091512,3034,67.28,37.87,4.22,76,right
2019091512,3946,19.58,12.56,4.14,74,left
2019091512,4123,94.03,44.03,4.64,79,right
2019091512,4255,28.49,6.92,4.19,74,left
2019091513,742,64.85,30.87,4.7,79,right
2019091513,962,61.43,29.11,4.25,76,right
2019091513,3440,82.72,35.55,4.49,77,right
2019091600,409,43.07,22.77,4.58,81,left
2019091600,680,30.08,36.24,4.91,84,left
2019091600,843,92.55,45.36,4.54,78,right
2019091600,1110,71.7,17.82,4.54,80,right
2019091600,1908,18.64,18.37,4.39,77,left
2019091600,2335,49.56,35.57,4.44,82,left
2019091600,2450,96.58,42.92,4.41,77,right
2019091600,2561,43.82,53.37,4.45,79,left
2019091600,2673,84.53,37.76,3.85,72,right
2019091600,3025,43.74,9.2,3.62,71,left
2019091600,3123,97.69,49.5,5.14,84,right
2019091900,155,43.43,33.87,3.05,64,left
2019091900,726,96.6,43.56,4.07,74,right
2019091900,825,53.47,35.81,4.93,83,left
2019091900,997,25.0,3.16,4.29,75,left
2019091900,1186,87.33,-0.01,4.12,64,right
2019091900,1301,14.72,17.03,4.59,78,left
2019091900,1454,72.49,24.19,3.72,71,right
2019091900,1806,15.22,53.52,4.51,78,left
2019091900,2071,21.89,41.2,4.27,75,left
2019091900,2871,105.8,42.43,4.39,77,right
2019091900,3668,34.75,9.46,4.56,79,left
2019092200,128,43.37,16.8,4.78,81,left
2019092200,222,91.39,1.61,4.33,76,right
2019092200,516,28.37,25.37,4.72,82,left
2019092200,645,81.67,10.93,4.29,76,right
2019092200,1066,75.84,4.65,4.21,75,right
2019092200,1839,62.06,39.23,3.48,68,left
2019092200,2241,24.72,24.06,4.32,75,left
2019092200,2757,93.51,10.43,4.25,77,right
2019092200,2944,42.09,38.21,4.69,79,left
2019092200,3386,27.82,20.51,4.13,72,left
2019092200,3912,95.41,36.3,4.08,73,right
2019092201,1442,45.14,12.37,4.73,82,left
2019092201,1875,32.17,7.19,4.83,83,left
2019092201,2702,23.98,31.76,4.76,83,left
2019092201,3085,30.11,12.43,4.95,86,left
2019092201,3189,33.42,7.57,4.81,83,left
2019092201,3419,78.93,-0.23,4.84,81,right
2019092202,286,107.04,39.09,4.6,80,right
2019092202,531,17.16,47.95,4.13,74,left
2019092202,1648,93.13,26.02,5.06,84,right
2019092202,1879,35.26,7.74,2.98,62,left
2019092202,2662,105.12,43.65,4.53,79,right
2019092202,3007,111.99,36.04,4.91,82,right
2019092202,3118,83.43,49.96,4.63,80,right
2019092203,498,95.68,44.03,4.63,79,right
2019092203,2470,82.97,33.28,4.63,81,right
2019092204,1572,93.23,50.4,4.05,72,right
2019092204,1925,100.82,38.37,4.59,77,right
2019092204,2747,9.46,7.47,4.71,77,left
2019092204,3565,10.39,11.94,4.81,81,left
2019092205,351,93.39,15.87,5.12,85,right
2019092205,620,100.4,26.52,4.45,78,right
2019092205,1605,98.08,18.16,4.56,78,right
2019092205,1871,18.12,9.84,4.23,76,left
2019092205,2050,31.39,13.52,4.81,82,left
2019092206,167,21.58,39.16,4.67,79,left
2019092206,499,59.04,25.61,3.59,68,left
2019092206,701,44.21,33.96,3.46,68,left
2019092206,1108,84.15,31.37,4.17,75,right
2019092206,1277,22.7,26.27,4.9,84,left
2019092206,1411,86.56,35.63,4.12,75,right
2019092206,1566,13.56,38.86,4.49,78,left
2019092206,1683,94.03,47.07,4.54,79,right
2019092206,1893,19.94,52.64,4.15,75,left
2019092206,2105,102.48,39.64,5.08,83,right
2019092206,2486,44.13,44.41,4.11,75,left
2019092206,3000,22.4,27.19,4.47,77,left
2019092206,3250,18.09,40.53,4.47,77,left
2019092206,3397,74.11,27.45,4.38,76,right
2019092206,3631,10.68,39.88,4.24,75,left
2019092206,3720,66.63,31.35,4.63,79,right
2019092206,3853,34.92,53.61,4.42,69,left
2019092207,1175,90.56,49.35,4.29,74,right
2019092207,1316,19.86,5.62,4.0,71,left
2019092207,2233,92.52,1.24,4.87,83,right
2019092207,2404,11.48,7.54,4.05,69,left
2019092207,2535,59.21,23.55,4.41,77,right
2019092207,3119,79.64,17.66,4.26,74,right
2019092207,3208,9.82,19.8,4.64,80,left
2019092207,3762,15.1,42.94,4.37,75,left
2019092208,1193,20.82,12.87,4.39,76,left
2019092208,1338,97.75,33.51,4.39,76,right
2019092208,2027,47.26,20.97,4.49,79,left
2019092208,3488,28.83,16.88,3.8,71,left
2019092208,3630,90.1,36.97,4.64,79,right
2019092208,3819,102.34,3.41,4.59,78,right
2019092208,4169,63.42,11.31,4.36,73,left
2019092209,2133,87.15,38.21,3.85,72,right
2019092209,2538,12.54,21.89,4.68,79,left
2019092209,2869,36.26,27.33,4.81,81,left
2019092209,3034,94.56,38.59,4.08,74,right
2019092209,3280,29.12,25.49,4.96,81,left
2019092209,3375,55.68,31.22,4.76,78,left
2019092209,3867,32.04,38.44,4.58,75,left
2019092209,3992,85.39,43.12,4.76,80,right
2019092210,120,26.42,42.43,4.1,74,left
2019092210,1379,102.61,38.07,4.13,74,right
2019092210,1585,21.14,38.02,5.06,84,left
2019092210,2232,82.31,45.84,4.86,82,right
2019092210,2324,35.79,18.05,4.1,75,left
2019092210,3221,91.44,30.49,4.39,77,right
2019092210,3720,28.14,46.97,4.51,81,left
2019092211,218,62.64,13.37,4.57,78,right
2019092211,423,100.6,41.91,4.0,72,right
2019092211,600,46.91,16.41,4.37,77,left
2019092211,1209,31.88,51.07,4.89,80,left
2019092211,2513,78.89,23.57,4.07,74,right
2019092211,2892,31.67,46.43,4.16,76,left
2019092211,3324,90.01,36.03,4.66,80,right
2019092211,4107,98.71,45.15,4.23,77,right
2019092212,478,109.75,52.13,4.66,80,right
2019092212,563,30.26,48.7,4.61,80,left
2019092212,1308,77.51,37.92,4.67,84,right
2019092212,1940,109.93,47.15,5.04,83,right
2019092212,2466,95.44,49.76,4.57,78,right
2019092212,2585,27.86,49.75,4.4,77,left
2019092212,3107,30.06,24.55,4.66,80,left
2019092212,3293,79.24,46.35,4.52,78,right
2019092213,211,45.07,18.68,4.13,74,left
2019092213,297,74.26,22.07,4.11,75,right
2019092213,1256,22.79,51.11,4.12,76,left
2019092213,1380,62.71,31.83,4.04,74,right
